"","JKSE.Open","JKSE.High","JKSE.Low","JKSE.Close","JKSE.Volume","JKSE.Adjusted","Date"
"2021-05-07",5987.330078,5994.330078,5922.493164,5928.309082,121835200,5928.309082,"2021-05-07"
"2021-05-10",5942.105957,5985.37207,5941.926758,5975.787109,120144700,5975.787109,"2021-05-10"
"2021-05-11",5965.852051,5966.664063,5911.375977,5938.351074,120811100,5938.351074,"2021-05-11"
"2021-05-17",5950.137207,5958.792969,5817.707031,5833.859863,150604900,5833.859863,"2021-05-17"
"2021-05-18",5836.083984,5855.666992,5782.776855,5834.394043,160329900,5834.394043,"2021-05-18"
"2021-05-19",5817.13623,5828.210938,5752.256836,5760.583984,138298600,5760.583984,"2021-05-19"
"2021-05-20",5759.629883,5814.779785,5751.34082,5797.597168,114025600,5797.597168,"2021-05-20"
"2021-05-21",5824.109863,5838.229004,5742.038086,5773.120117,133703000,5773.120117,"2021-05-21"
"2021-05-24",5793.066895,5805.152832,5759.339844,5763.631836,141371900,5763.631836,"2021-05-24"
"2021-05-25",5772.937012,5848.554199,5769.287109,5815.839844,144613700,5815.839844,"2021-05-25"
"2021-05-27",5850.501953,5904.837891,5841.828125,5841.828125,211859200,5841.828125,"2021-05-27"
"2021-05-28",5875.270996,5891.472168,5833.342773,5848.616211,181542500,5848.616211,"2021-05-28"
"2021-05-31",5869.217773,5947.462891,5860.536133,5947.462891,169049900,5947.462891,"2021-05-31"
"2021-06-02",6002.480957,6031.578125,5991.506836,6031.578125,178537100,6031.578125,"2021-06-02"
"2021-06-03",6038.856934,6091.513184,6005.63623,6091.513184,181262300,6091.513184,"2021-06-03"
"2021-06-04",6091.129883,6103.858887,6043.856934,6065.166016,158659400,6065.166016,"2021-06-04"
"2021-06-07",6075.506836,6088,6050.800781,6069.935059,200000700,6069.935059,"2021-06-07"
"2021-06-08",6071.25,6075.88623,5992.118164,5999.369141,265159600,5999.369141,"2021-06-08"
"2021-06-09",5973.036133,6047.475098,5972.449219,6047.475098,239289300,6047.475098,"2021-06-09"
"2021-06-10",6065.925781,6111.445801,6064.933105,6107.538086,215823100,6107.538086,"2021-06-10"
"2021-06-11",6118.379883,6134.881836,6084.23877,6095.49707,196526600,6095.49707,"2021-06-11"
"2021-06-14",6110.796875,6124.87207,6071.725098,6080.383789,196186700,6080.383789,"2021-06-14"
"2021-06-15",6085.36084,6091.367188,6051.245117,6089.038086,163564500,6089.038086,"2021-06-15"
"2021-06-16",6071.438965,6114.096191,6049.575195,6078.567871,152950200,6078.567871,"2021-06-16"
"2021-06-17",6063.537109,6082.291992,6034.827148,6068.446777,205095900,6068.446777,"2021-06-17"
"2021-06-18",6065.519043,6070.416016,5944.053223,6007.120117,238006900,6007.120117,"2021-06-18"
"2021-06-21",5959.964844,6021.494141,5884.917969,5996.25293,159997500,5996.25293,"2021-06-21"
"2021-06-22",6006.665039,6118.861816,6006.665039,6087.841797,151167900,6087.841797,"2021-06-22"
"2021-06-23",6095.89502,6130.096191,6034.542969,6034.542969,199578400,6034.542969,"2021-06-23"
"2021-06-24",6052.080078,6060.48877,6003.196777,6012.056152,168548200,6012.056152,"2021-06-24"
"2021-06-25",6027.220215,6067.791016,6019.404785,6022.398926,172441600,6022.398926,"2021-06-25"
"2021-06-28",6015.278809,6030.890137,5939.471191,5939.471191,145849200,5939.471191,"2021-06-28"
"2021-06-29",5944.242188,5992.86377,5913.59082,5949.049805,188801800,5949.049805,"2021-06-29"
"2021-06-30",5950.433105,6011.256836,5950.423828,5985.48877,203167100,5985.48877,"2021-06-30"
"2021-07-01",6001.121094,6039.03418,5969.099121,6005.958008,140966500,6005.958008,"2021-07-01"
"2021-07-02",6020.074219,6043.432129,6014.871094,6023.007813,146766100,6023.007813,"2021-07-02"
"2021-07-05",6024.165039,6036.979004,5985.354004,6005.608887,131732000,6005.608887,"2021-07-05"
"2021-07-06",6015.581055,6054.60791,6013.062012,6047.11084,161021000,6047.11084,"2021-07-06"
"2021-07-07",6062.769043,6066.994141,6022.305176,6044.037109,165513600,6044.037109,"2021-07-07"
"2021-07-08",6052.804199,6080.222168,6028.60791,6039.895996,159513500,6039.895996,"2021-07-08"
"2021-07-09",6037.003906,6060.541016,6026.547852,6039.844238,136425200,6039.844238,"2021-07-09"
"2021-07-12",6060.054199,6097.120117,6055.98584,6078.567871,135385400,6078.567871,"2021-07-12"
"2021-07-13",6097.229004,6114.286133,6004.821777,6012.032227,172635900,6012.032227,"2021-07-13"
"2021-07-14",6008.241211,6013.041992,5947.618164,5979.214844,138499900,5979.214844,"2021-07-14"
"2021-07-15",5986.649902,6046.753906,5982.804199,6046.753906,141035200,6046.753906,"2021-07-15"
"2021-07-16",6063.421875,6079.13916,6051.757813,6072.509766,129367700,6072.509766,"2021-07-16"
"2021-07-19",6062.96582,6063.646973,6015.148926,6017.394043,123010800,6017.394043,"2021-07-19"
"2021-07-21",6034.571777,6053.192871,6020.86377,6029.976074,153050600,6029.976074,"2021-07-21"
"2021-07-22",6057.541016,6137.546875,6057.541016,6137.546875,178417800,6137.546875,"2021-07-22"
"2021-07-23",6145.76123,6166.305176,6090.603027,6101.689941,143269200,6101.689941,"2021-07-23"
"2021-07-26",6109.030762,6137.045898,6091.015137,6106.394043,156210200,6106.394043,"2021-07-26"
"2021-07-27",6120.929199,6144.584961,6068.512207,6097.048828,179173700,6097.048828,"2021-07-27"
"2021-07-28",6094.541016,6116.504883,6074.867188,6088.522949,161217600,6088.522949,"2021-07-28"
"2021-07-29",6106.611816,6135.349121,6096.50293,6120.727051,178890400,6120.727051,"2021-07-29"
"2021-07-30",6136.368164,6160.462891,6069.839844,6070.039063,193641700,6070.039063,"2021-07-30"
"2021-08-02",6098.007813,6112.829102,6048.101074,6096.542969,216299000,6096.542969,"2021-08-02"
"2021-08-03",6107.996094,6142.515137,6105.109863,6130.570801,226801300,6130.570801,"2021-08-03"
"2021-08-04",6142.475098,6163.814941,6112.720215,6159.035156,271201100,6159.035156,"2021-08-04"
"2021-08-05",6174.60791,6218.645996,6173.574219,6205.416992,268332500,6205.416992,"2021-08-05"
"2021-08-06",6223.833984,6263.539063,6190.856934,6203.431152,245459900,6203.431152,"2021-08-06"
"2021-08-09",6203.74707,6239.015137,6110.546875,6127.456055,293622300,6127.456055,"2021-08-09"
"2021-08-10",6139.339844,6147.765137,6042.475098,6088.408203,205029900,6088.408203,"2021-08-10"
"2021-08-12",6092.245117,6139.808105,6051.852051,6139.651855,206955800,6139.651855,"2021-08-12"
"2021-08-13",6154.051758,6179.895996,6113.263184,6139.492188,163739300,6139.492188,"2021-08-13"
"2021-08-16",6144.942871,6147.304199,6056.736816,6087.913086,171745600,6087.913086,"2021-08-16"
"2021-08-18",6109.561035,6136.282227,6040.603027,6118.149902,208983000,6118.149902,"2021-08-18"
"2021-08-19",6110.549805,6111.012207,5958.043945,5992.321777,214361500,5992.321777,"2021-08-19"
"2021-08-20",5988.757813,6030.771973,5938.407227,6030.771973,200995800,6030.771973,"2021-08-20"
"2021-08-23",6037.700195,6109.828125,6037.700195,6109.828125,193786700,6109.828125,"2021-08-23"
"2021-08-24",6114.666992,6138.49707,6053.573242,6089.49707,238973300,6089.49707,"2021-08-24"
"2021-08-25",6094.14502,6131.910156,6093.095215,6113.240234,214295900,6113.240234,"2021-08-25"
"2021-08-26",6107.040039,6119.657227,6034.049805,6058.080078,172987800,6058.080078,"2021-08-26"
"2021-08-27",6052.827148,6066.491211,6021.954102,6041.366211,156989800,6041.366211,"2021-08-27"
"2021-08-30",6062.112793,6144.901855,6062.112793,6144.901855,159300800,6144.901855,"2021-08-30"
"2021-08-31",6148.768066,6158.069824,6117.50293,6150.298828,189133300,6150.298828,"2021-08-31"
"2021-09-01",6157.820801,6169.056152,6089.23291,6090.933105,194563800,6090.933105,"2021-09-01"
"2021-09-02",6092.650879,6110.049805,6054.280762,6078.229004,179403300,6078.229004,"2021-09-02"
"2021-09-03",6085.62793,6126.920898,6056.186035,6126.920898,171489500,6126.920898,"2021-09-03"
"2021-09-06",6137.125977,6150.35791,6100.931152,6126.937988,173887900,6126.937988,"2021-09-06"
"2021-09-07",6135.870117,6145.48877,6100.943848,6112.399902,180693200,6112.399902,"2021-09-07"
"2021-09-08",6114.477051,6123.755859,6001.579102,6026.02002,196394300,6026.02002,"2021-09-08"
"2021-09-09",6024.316895,6072.643066,5982.766113,6068.219238,214651900,6068.219238,"2021-09-09"
"2021-09-10",6059.154785,6102.831055,6047.608887,6094.873047,192886100,6094.873047,"2021-09-10"
"2021-09-13",6080.062012,6094.987793,6052.970215,6088.157227,158870000,6088.157227,"2021-09-13"
"2021-09-14",6100.628906,6130.862793,6099.158203,6129.095215,201683300,6129.095215,"2021-09-14"
"2021-09-15",6123.910156,6125.333984,6100.003906,6110.229004,188698800,6110.229004,"2021-09-15"
"2021-09-16",6126.555176,6137.668945,6098.876953,6109.941895,218872800,6109.941895,"2021-09-16"
"2021-09-17",6098.87793,6133.246094,6086.083984,6133.246094,224719500,6133.246094,"2021-09-17"
"2021-09-20",6132.03418,6133.170898,6053.932129,6076.314941,176619400,6076.314941,"2021-09-20"
"2021-09-21",6049.792969,6068.792969,5996.407227,6060.756836,179600700,6060.756836,"2021-09-21"
"2021-09-22",6060.305176,6123.741211,6059.62793,6108.265137,184349300,6108.265137,"2021-09-22"
"2021-09-23",6117.643066,6148.146973,6117.576172,6142.711914,213294700,6142.711914,"2021-09-23"
"2021-09-24",6142.287109,6163.883789,6119.137207,6144.814941,196295300,6144.814941,"2021-09-24"
"2021-09-27",6141.470215,6163.279785,6109.666016,6122.495117,206632900,6122.495117,"2021-09-27"
"2021-09-28",6128.058105,6137.954102,6097.722168,6113.111816,272570100,6113.111816,"2021-09-28"
"2021-09-29",6100.826172,6162.554199,6086.263184,6162.554199,230726900,6162.554199,"2021-09-29"
"2021-09-30",6175.416016,6286.942871,6174.182129,6286.942871,202745700,6286.942871,"2021-09-30"
"2021-10-01",6269.237793,6272.064941,6202.905762,6228.845215,190252600,6228.845215,"2021-10-01"
"2021-10-04",6234.798828,6342.686035,6234.798828,6342.686035,257881700,6342.686035,"2021-10-04"
"2021-10-05",6337.326172,6361.453125,6277.700195,6288.048828,268318400,6288.048828,"2021-10-05"
"2021-10-06",6313.652832,6441.503906,6307.108887,6417.323242,231440600,6417.323242,"2021-10-06"
"2021-10-07",6414.912109,6458.638184,6392.727051,6416.395996,183232100,6416.395996,"2021-10-07"
"2021-10-08",6440,6497.655762,6436.51709,6481.769043,231302300,6481.769043,"2021-10-08"
"2021-10-11",6482.957031,6506.091797,6451.678223,6459.696777,204779900,6459.696777,"2021-10-11"
"2021-10-12",6462.314941,6504.013184,6460.086914,6486.26709,204607300,6486.26709,"2021-10-12"
"2021-10-13",6502.157227,6600.518066,6492.655762,6536.903809,193450700,6536.903809,"2021-10-13"
"2021-10-14",6552.210938,6637.399902,6552.210938,6626.11377,178191500,6626.11377,"2021-10-14"
"2021-10-15",6645.259766,6680.008789,6573.342773,6633.337891,160148800,6633.337891,"2021-10-15"
"2021-10-18",6649.280762,6684.818848,6620.845215,6658.768066,188565300,6658.768066,"2021-10-18"
"2021-10-19",6665.719238,6677.597168,6613.88916,6655.998047,188504800,6655.998047,"2021-10-19"
"2021-10-21",6670.272949,6687.133789,6602.065918,6632.972168,215065000,6632.972168,"2021-10-21"
"2021-10-22",6620.65918,6655.442871,6585.557129,6643.737793,165782200,6643.737793,"2021-10-22"
"2021-10-25",6626.367188,6673.515137,6625.696777,6625.696777,175632400,6625.696777,"2021-10-25"
"2021-10-26",6640.051758,6680.117188,6638.027832,6656.937012,180194900,6656.937012,"2021-10-26"
"2021-10-27",6664.373047,6670.809082,6590.504883,6602.208984,182503600,6602.208984,"2021-10-27"
"2021-10-28",6578.583008,6600.24707,6509.87793,6524.076172,189347200,6524.076172,"2021-10-28"
"2021-10-29",6561.712891,6596.769043,6551.539063,6591.346191,171512200,6591.346191,"2021-10-29"
"2021-11-01",6618.12207,6627.851074,6552.88916,6552.88916,182528900,6552.88916,"2021-11-01"
"2021-11-02",6557.944824,6573.693848,6480.009766,6493.274902,165299300,6493.274902,"2021-11-02"
"2021-11-03",6497.865234,6561.810059,6485.250977,6552.129883,171604200,6552.129883,"2021-11-03"
"2021-11-04",6588.188965,6617.861816,6583.169922,6586.442871,155291000,6586.442871,"2021-11-04"
"2021-11-05",6600.722168,6608.424805,6550.117188,6581.785156,154117700,6581.785156,"2021-11-05"
"2021-11-08",6599.404785,6637.01123,6592.055176,6632.296875,167444200,6632.296875,"2021-11-08"
"2021-11-09",6640.221191,6669.924805,6633.208008,6669.924805,192392200,6669.924805,"2021-11-09"
"2021-11-10",6665.548828,6683.14502,6651.797852,6683.14502,153422900,6683.14502,"2021-11-10"
"2021-11-11",6694.583008,6704.463867,6671.227051,6691.341797,209193300,6691.341797,"2021-11-11"
"2021-11-12",6710.853027,6714.158203,6646.315918,6651.054199,198646700,6651.054199,"2021-11-12"
"2021-11-15",6661.849121,6675.595215,6610.823242,6616.028809,203267300,6616.028809,"2021-11-15"
"2021-11-16",6598.408203,6654.515137,6592.228027,6651.207031,207039500,6651.207031,"2021-11-16"
"2021-11-17",6667.861816,6679.304199,6650.494141,6675.804199,217158400,6675.804199,"2021-11-17"
"2021-11-18",6653.700195,6669.786133,6621.692871,6636.469238,248016700,6636.469238,"2021-11-18"
"2021-11-19",6651.778809,6720.987793,6651.778809,6720.263184,258781800,6720.263184,"2021-11-19"
"2021-11-22",6731.515137,6754.463867,6690.817871,6723.38623,218097200,6723.38623,"2021-11-22"
"2021-11-23",6716.157227,6732.897949,6662.538086,6677.875977,186336800,6677.875977,"2021-11-23"
"2021-11-24",6697.423828,6698.414063,6668.054199,6683.276855,224587000,6683.276855,"2021-11-24"
"2021-11-25",6694.957031,6751.001953,6694.796875,6699.346191,215655400,6699.346191,"2021-11-25"
"2021-11-26",6688.568848,6691.711914,6544.895996,6561.553223,242523500,6561.553223,"2021-11-26"
"2021-11-29",6552.803223,6617.287109,6487.748047,6608.290039,0,6608.290039,"2021-11-29"
"2021-11-30",6605.796875,6647.477051,6533.932129,6533.932129,216798600,6533.932129,"2021-11-30"
"2021-12-01",6544.51709,6593.074219,6494.49707,6507.676758,195068500,6507.676758,"2021-12-01"
"2021-12-02",6517.338867,6586.895996,6484.578125,6583.819824,210837500,6583.819824,"2021-12-02"
"2021-12-03",6588.01416,6600.165039,6536.907227,6538.505859,172625500,6538.505859,"2021-12-03"
"2021-12-06",6552.815918,6585.263184,6525.984863,6547.116211,180052400,6547.116211,"2021-12-06"
"2021-12-07",6575.976074,6608.633789,6573.109863,6602.568848,212352000,6602.568848,"2021-12-07"
"2021-12-08",6618.754883,6632.940918,6584.969238,6603.797852,216901600,6603.797852,"2021-12-08"
"2021-12-09",6617.132813,6643.932129,6602.876953,6643.932129,240218200,6643.932129,"2021-12-09"
"2021-12-10",6618.686035,6652.921875,6605.416016,6652.921875,229170800,6652.921875,"2021-12-10"
"2021-12-13",6663.73877,6688.378906,6659.166992,6662.871094,232086300,6662.871094,"2021-12-13"
"2021-12-14",6665.382813,6671.312988,6598.694824,6615.637207,187591100,6615.637207,"2021-12-14"
"2021-12-15",6615.724121,6662.839844,6610.452148,6626.256836,196016500,6626.256836,"2021-12-15"
"2021-12-16",6648.288086,6661.944824,6579.36377,6594.797852,185929900,6594.797852,"2021-12-16"
"2021-12-17",6584.887207,6609.044922,6559.303223,6601.932129,210214300,6601.932129,"2021-12-17"
"2021-12-20",6571.345215,6579.128906,6533.522949,6547.111816,181341400,6547.111816,"2021-12-20"
"2021-12-21",6545.537109,6579.89209,6531.564941,6554.309082,186470700,6554.309082,"2021-12-21"
"2021-12-22",6572.535156,6592.166992,6529.592773,6529.592773,187213900,6529.592773,"2021-12-22"
"2021-12-23",6537.599121,6570.287109,6531.777832,6555.550781,209975800,6555.550781,"2021-12-23"
"2021-12-24",6559.088867,6583.859863,6554.97998,6562.899902,176357600,6562.899902,"2021-12-24"
"2021-12-27",6570.558105,6588.425781,6562.554199,6575.443848,179010000,6575.443848,"2021-12-27"
"2021-12-28",6588.133789,6615.945801,6586.52002,6598.342773,191799500,6598.342773,"2021-12-28"
"2021-12-29",6603.755859,6621.579102,6585.395996,6600.676758,200549500,6600.676758,"2021-12-29"
"2021-12-30",6609.442871,6613.728027,6581.481934,6581.481934,192017600,6581.481934,"2021-12-30"
"2022-01-03",6586.259766,6677.199219,6586.132813,6665.308105,182552700,6665.308105,"2022-01-03"
"2022-01-04",6675.129883,6720.657227,6675.129883,6695.373047,185900100,6695.373047,"2022-01-04"
"2022-01-05",6703.171875,6738.109863,6634.838867,6662.298828,179080500,6662.298828,"2022-01-05"
"2022-01-06",6674.852051,6679.851074,6593.229004,6653.351074,179990500,6653.351074,"2022-01-06"
"2022-01-07",6669.51123,6712.146973,6647.712891,6701.315918,157064700,6701.315918,"2022-01-07"
"2022-01-10",6697.375977,6725.023926,6689.282227,6691.124023,159382400,6691.124023,"2022-01-10"
"2022-01-11",6705.795898,6727.76709,6636.500977,6647.970215,181053500,6647.970215,"2022-01-11"
"2022-01-12",6662.39502,6690.323242,6625.756836,6647.064941,192900600,6647.064941,"2022-01-12"
"2022-01-13",6659.973145,6667.940918,6626.338867,6658.355957,180765500,6658.355957,"2022-01-13"
"2022-01-14",6653.645996,6699.413086,6631.045898,6693.400879,140467300,6693.400879,"2022-01-14"
"2022-01-17",6711.405762,6711.821777,6625.862793,6645.047852,148626000,6645.047852,"2022-01-17"
"2022-01-18",6654.958984,6667.404785,6534.27002,6614.059082,172778900,6614.059082,"2022-01-18"
"2022-01-19",6609.832031,6615.451172,6575.380859,6591.980957,171354300,6591.980957,"2022-01-19"
"2022-01-20",6607.798828,6637.207031,6587.765137,6626.871094,158271000,6626.871094,"2022-01-20"
"2022-01-21",6626.348145,6726.373047,6607.417969,6726.373047,154628300,6726.373047,"2022-01-21"
"2022-01-24",6700.821777,6712.262207,6645.40918,6655.166016,176239200,6655.166016,"2022-01-24"
"2022-01-25",6630.87793,6632.953125,6523.929199,6568.172852,213235100,6568.172852,"2022-01-25"
"2022-01-26",6569.817871,6601.336914,6549.520996,6600.818848,226349800,6600.818848,"2022-01-26"
"2022-01-27",6586.854004,6627.405762,6570.75,6611.161133,177817500,6611.161133,"2022-01-27"
"2022-01-28",6618.717773,6645.51123,6603.491211,6645.51123,192680600,6645.51123,"2022-01-28"
"2022-01-31",6656.707031,6669.911133,6626.655762,6631.150879,182548300,6631.150879,"2022-01-31"
"2022-02-02",6657.791992,6716.597168,6650.303223,6707.651855,214830000,6707.651855,"2022-02-02"
"2022-02-03",6724.398926,6730.598145,6648.078125,6683.851074,202406000,6683.851074,"2022-02-03"
"2022-02-04",6697.942871,6731.391113,6685.403809,6731.391113,177332600,6731.391113,"2022-02-04"
"2022-02-07",6751.349121,6806.72998,6748.90918,6804.937012,225856300,6804.937012,"2022-02-07"
"2022-02-08",6813.184082,6860.75,6780.416992,6789.521973,255862800,6789.521973,"2022-02-08"
"2022-02-09",6811.753906,6840.394043,6796.632813,6834.605957,253458500,6834.605957,"2022-02-09"
"2022-02-10",6859.333984,6874.351074,6814.210938,6823.64209,279507200,6823.64209,"2022-02-10"
"2022-02-11",6813.60791,6825.062012,6773.537109,6815.606934,223574800,6815.606934,"2022-02-11"
"2022-02-14",6791.315918,6796.711914,6698.508789,6734.48584,202907800,6734.48584,"2022-02-14"
"2022-02-15",6746.358887,6807.49707,6727.358887,6807.49707,210390400,6807.49707,"2022-02-15"
"2022-02-16",6821.925781,6857.649902,6821.158203,6850.198242,216253600,6850.198242,"2022-02-16"
"2022-02-17",6836.183105,6859.706055,6790.59082,6835.117188,229539500,6835.117188,"2022-02-17"
"2022-02-18",6837.519043,6899.410156,6812.355957,6892.817871,233754300,6892.817871,"2022-02-18"
"2022-02-21",6896.751953,6927.90918,6886.132813,6902.964844,231576400,6902.964844,"2022-02-21"
"2022-02-22",6879.818848,6903.996094,6823.944824,6861.994141,196218500,6861.994141,"2022-02-22"
"2022-02-23",6878.625,6920.056152,6873.813965,6920.056152,204842700,6920.056152,"2022-02-23"
"2022-02-24",6912.477051,6929.911133,6758.86084,6817.819824,282680700,6817.819824,"2022-02-24"
"2022-02-25",6825.371094,6904.910156,6822.244141,6888.170898,211896500,6888.170898,"2022-02-25"
"2022-03-01",6964.696777,6996.935059,6915.976074,6921.440918,196006400,6921.440918,"2022-03-01"
"2022-03-02",6956.618164,6973.35791,6861.958984,6868.401855,325795100,6868.401855,"2022-03-02"
"2022-03-04",6921.315918,6936.98877,6895.730957,6928.328125,247492300,6928.328125,"2022-03-04"
"2022-03-07",6905.324219,6917.933105,6843.812012,6869.065918,261271800,6869.065918,"2022-03-07"
"2022-03-08",6895.630859,6929.862793,6814.183105,6814.183105,246218500,6814.183105,"2022-03-08"
"2022-03-09",6836.671875,6888.930176,6824.09082,6864.440918,209971800,6864.440918,"2022-03-09"
"2022-03-10",6897.174805,6924.007813,6837.725098,6924.007813,194071700,6924.007813,"2022-03-10"
"2022-03-11",6872.631836,6922.602051,6853.85791,6922.602051,174120300,6922.602051,"2022-03-11"
"2022-03-14",6949.206055,6969.993164,6918.312988,6952.204102,193318000,6952.204102,"2022-03-14"
"2022-03-15",6968.349121,6996.320801,6894.920898,6918.185059,189709300,6918.185059,"2022-03-15"
"2022-03-16",6951.352051,6992.39502,6946.842773,6992.39502,171297500,6992.39502,"2022-03-16"
"2022-03-17",7016.532227,7032.702148,6949.166016,6964.384766,197411300,6964.384766,"2022-03-17"
"2022-03-18",6981.262207,7000.587891,6926.414063,6954.964844,198102900,6954.964844,"2022-03-18"
"2022-03-21",6945.893066,6974.153809,6929.934082,6955.181152,216686100,6955.181152,"2022-03-21"
"2022-03-22",6974.977051,7003.259766,6968.201172,7000.821777,188258200,7000.821777,"2022-03-22"
"2022-03-23",7010.838867,7022.043945,6976.15918,6996.115234,214242900,6996.115234,"2022-03-23"
"2022-03-24",6986.183105,7049.685059,6977.833984,7049.685059,264967400,7049.685059,"2022-03-24"
"2022-03-25",7050.553223,7055.34082,6978.398926,7002.532227,201857500,7002.532227,"2022-03-25"
"2022-03-28",6996.317871,7051.541016,6987.223145,7049.603027,174012100,7049.603027,"2022-03-28"
"2022-03-29",7052.734863,7072.777832,7007.910156,7011.688965,185204100,7011.688965,"2022-03-29"
